timestamp,TimeMST,TemperatureC,Dew PointC,Humidity,Sea Level PressurehPa,VisibilityKm,Wind Direction,Wind SpeedKm/h,Gust SpeedKm/h,Precipitationmm,Events,Conditions,WindDirDegrees
30/10/2015 3:51,3:51 AM,15.6,14.4,93,1003.3,16.1,SSW,5.6,-,0,,Mostly Cloudy,200
30/10/2015 4:51,4:51 AM,16.1,13.3,83,1003.7,16.1,Calm,Calm,-,,,Mostly Cloudy,0
30/10/2015 5:51,5:51 AM,16.1,12.8,81,1004.4,16.1,Calm,Calm,-,,,Mostly Cloudy,0
30/10/2015 6:51,6:51 AM,16.1,12.2,78,1005.1,16.1,Calm,Calm,-,,,Mostly Cloudy,0
30/10/2015 7:51,7:51 AM,16.7,11.7,72,1005.8,16.1,ENE,11.1,-,,,Mostly Cloudy,70
30/10/2015 8:51,8:51 AM,18.9,10.6,59,1006.7,16.1,NE,11.1,-,,,Scattered Clouds,50
30/10/2015 9:51,9:51 AM,19.4,10.6,57,1007.1,16.1,ENE,13,-,,,Scattered Clouds,70
30/10/2015 10:51,10:51 AM,21.1,9.4,47,1007.2,16.1,ENE,5.6,-,,,Scattered Clouds,70
30/10/2015 11:51,11:51 AM,22.2,9.4,44,1006.9,16.1,SW,5.6,-,,,Scattered Clouds,220
30/10/2015 12:51,12:51 PM,22.8,8.3,39,1006.2,16.1,Variable,7.4,-,,,Scattered Clouds,0
30/10/2015 13:51,1:51 PM,24.4,7.2,33,1005.6,16.1,Variable,11.1,-,,,Scattered Clouds,0
30/10/2015 14:51,2:51 PM,25.6,5,27,1005.6,16.1,NW,16.7,-,,,Scattered Clouds,310
30/10/2015 15:51,3:51 PM,25.6,4.4,25,1006.1,16.1,North,22.2,31.5,,,Partly Cloudy,10
30/10/2015 16:51,4:51 PM,25.6,3.3,24,1006.6,16.1,NE,14.8,-,,,Partly Cloudy,40
30/10/2015 17:51,5:51 PM,25,3.3,24,1007.1,16.1,NNE,13,-,,,Partly Cloudy,30
30/10/2015 18:51,6:51 PM,24.4,2.8,24,1008,16.1,NNE,11.1,,,,Clear,30
30/10/2015 19:51,7:51 PM,23.3,3.9,28,1008.6,16.1,ESE,5.6,,,,Clear,120
30/10/2015 20:51,8:51 PM,22.2,4.4,31,1008.8,16.1,Calm,Calm,,,,Clear,0
30/10/2015 21:51,9:51 PM,22.2,5,33,1009.9,16.1,North,5.6,,,,Clear,10
30/10/2015 22:51,10:51 PM,21.1,4.4,33,1010.3,16.1,North,13,,,,Clear,10
30/10/2015 23:51,11:51 PM,18.3,6.7,47,1010.8,16.1,Calm,Calm,,,,Clear,0
31/10/2015 0:51,12:51 AM,17.8,7.2,50,1011.2,16.1,ESE,5.6,,,,Clear,120
31/10/2015 1:51,1:51 AM,17.2,8.3,56,1011.6,16.1,Calm,Calm,,,,Clear,0
31/10/2015 2:51,2:51 AM,16.7,6.7,52,1011.6,16.1,Calm,Calm,,,,Clear,0
31/10/2015 3:51,3:51 AM,16.1,6.1,52,1011.9,16.1,SE,7.4,,,,Clear,130
31/10/2015 4:51,4:51 AM,15.6,6.7,55,1012.4,16.1,Calm,Calm,,,,Clear,0
31/10/2015 5:51,5:51 AM,15,6.1,55,1013.6,16.1,ESE,5.6,,,,Clear,120
31/10/2015 6:51,6:51 AM,14.4,5.6,56,1014.4,16.1,ENE,7.4,,,,Clear,70
31/10/2015 7:51,7:51 AM,16.1,8.9,62,1015,16.1,ESE,5.6,,,,Clear,110
31/10/2015 8:51,8:51 AM,17.8,4.4,41,1016.2,16.1,East,7.4,,,,Clear,100
31/10/2015 9:51,9:51 AM,21.1,3.3,31,1016.3,16.1,ESE,7.4,,,,Clear,120
31/10/2015 10:51,10:51 AM,22.8,2.2,26,1016.4,16.1,Calm,Calm,,,,Clear,0
31/10/2015 11:51,11:51 AM,25,2.2,23,1015.5,16.1,Calm,Calm,,,,Clear,0
31/10/2015 12:51,12:51 PM,25.6,0,19,1014.8,16.1,Variable,5.6,,,,Clear,0
31/10/2015 13:51,1:51 PM,26.7,0,17,1014,16.1,Variable,5.6,,,,Clear,0
31/10/2015 14:51,2:51 PM,26.7,0,17,1013.7,16.1,Variable,9.3,,,,Clear,0
31/10/2015 15:51,3:51 PM,27.8,1.1,18,1013.6,16.1,West,14.8,,,,Clear,260
31/10/2015 16:51,4:51 PM,27.2,2.2,20,1013.5,16.1,WSW,11.1,,,,Clear,250
31/10/2015 17:51,5:51 PM,25.6,3.3,24,1013.8,16.1,WSW,9.3,,,,Clear,250
31/10/2015 18:51,6:51 PM,23.3,5,30,1014.5,16.1,SW,9.3,,,,Clear,230
31/10/2015 19:51,7:51 PM,25,3.3,24,1014.7,16.1,NW,7.4,,,,Clear,320
31/10/2015 20:51,8:51 PM,22.8,4.4,30,1015,16.1,NNE,5.6,,,,Clear,20
31/10/2015 21:51,9:51 PM,21.1,5,35,1015.4,16.1,SE,9.3,,,,Clear,130
31/10/2015 22:51,10:51 PM,20.6,5,36,1015.5,16.1,ESE,9.3,,,,Clear,120
31/10/2015 23:51,11:51 PM,18.9,6.1,43,1015.4,16.1,East,13,,,,Clear,90
1/11/2015 0:51,12:51 AM,18.3,6.7,47,1015.3,16.1,East,11.1,,,,Clear,100
1/11/2015 1:51,1:51 AM,17.8,6.1,46,1015.3,16.1,East,13,,,,Clear,100
1/11/2015 2:51,2:51 AM,17.2,6.1,48,1015.1,16.1,ESE,11.1,,,,Clear,110
1/11/2015 3:51,3:51 AM,16.1,6.7,54,1015,16.1,East,13,,,,Clear,90
1/11/2015 4:51,4:51 AM,16.1,6.1,52,1015.5,16.1,ESE,16.7,,,,Clear,110
1/11/2015 5:51,5:51 AM,15,6.7,58,1015.9,16.1,SE,13,,,,Clear,130
1/11/2015 6:51,6:51 AM,15,6.7,58,1016.4,16.1,ESE,14.8,,,,Clear,110
1/11/2015 7:51,7:51 AM,16.7,7.2,53,1017.2,16.1,ESE,11.1,,,,Clear,110
1/11/2015 8:51,8:51 AM,18.9,6.7,45,1017.9,16.1,ESE,16.7,,,,Clear,120
1/11/2015 9:51,9:51 AM,21.1,6.1,38,1017.8,16.1,SE,11.1,,,,Clear,130
1/11/2015 10:51,10:51 AM,23.3,5,30,1017.3,16.1,Calm,Calm,,,,Clear,0
1/11/2015 11:51,11:51 AM,25,5,28,1016.5,16.1,ESE,5.6,,,,Clear,120
1/11/2015 12:51,12:51 PM,26.1,3.9,24,1015.5,16.1,East,5.6,,,,Clear,100
1/11/2015 13:51,1:51 PM,27.8,3.9,22,1014.4,16.1,SSE,7.4,,,,Clear,150
1/11/2015 14:51,2:51 PM,28.9,3.9,20,1013.7,16.1,WSW,5.6,,,,Clear,240
1/11/2015 15:51,3:51 PM,28.9,3.3,19,1013.1,16.1,Calm,Calm,,,,Clear,0
1/11/2015 16:51,4:51 PM,28.3,3.9,21,1012.8,16.1,Calm,Calm,,,,Clear,0
1/11/2015 17:51,5:51 PM,27.8,4.4,22,1012.5,16.1,Calm,Calm,,,,Clear,0
1/11/2015 18:51,6:51 PM,26.7,4.4,24,1013,16.1,Calm,Calm,,,,Clear,0
1/11/2015 19:51,7:51 PM,23.3,7.2,35,1013.2,16.1,Calm,Calm,,,,Clear,0
1/11/2015 20:51,8:51 PM,23.3,6.7,34,1012.8,16.1,ESE,5.6,,,,Clear,110
1/11/2015 21:51,9:51 PM,21.7,7.2,39,1012.8,16.1,East,9.3,,,,Clear,100
1/11/2015 22:51,10:51 PM,20.6,7.2,42,1012.9,16.1,East,14.8,,,,Clear,90
1/11/2015 23:51,11:51 PM,19.4,6.7,44,1012.6,16.1,East,13,,,,Clear,100
2/11/2015 0:51,12:51 AM,18.9,6.7,45,1012.3,16.1,ESE,7.4,,,,Clear,120
2/11/2015 1:51,1:51 AM,17.8,7.8,52,1012.1,16.1,East,11.1,,,,Clear,100
2/11/2015 2:51,2:51 AM,17.8,7.2,50,1011.7,16.1,East,9.3,,,,Clear,100
2/11/2015 3:51,3:51 AM,17.8,6.7,48,1011.1,16.1,ESE,11.1,,,,Clear,110
2/11/2015 4:51,4:51 AM,17.2,7.8,54,1011,16.1,ESE,9.3,,,,Clear,120
2/11/2015 5:51,5:51 AM,17.2,7.8,54,1011,16.1,ESE,11.1,,,,Clear,110
2/11/2015 6:51,6:51 AM,16.1,7.8,58,1011.1,16.1,SE,7.4,,,,Clear,140
2/11/2015 7:51,7:51 AM,17.2,8.3,56,1011.6,16.1,East,11.1,,,,Clear,90
2/11/2015 8:51,8:51 AM,20,7.8,45,1011.7,16.1,ESE,14.8,,,,Clear,120
2/11/2015 9:51,9:51 AM,22.2,7.8,40,1011.4,16.1,East,13,,,,Clear,100
2/11/2015 10:51,10:51 AM,24.4,7.8,35,1010.7,16.1,ESE,16.7,,,,Clear,120
2/11/2015 11:51,11:51 AM,26.7,6.7,28,1009.7,16.1,ESE,16.7,,,,Clear,110
2/11/2015 12:51,12:51 PM,28.9,7.2,25,1008.3,16.1,Variable,11.1,,,,Clear,0
2/11/2015 13:51,1:51 PM,30,5,20,1007.3,16.1,Calm,Calm,,,,Clear,0
2/11/2015 14:51,2:51 PM,30,5,20,1006.2,16.1,SE,13,,,,Clear,130
2/11/2015 15:51,3:51 PM,30.6,2.8,17,1005.5,16.1,Variable,7.4,,,,Clear,0
2/11/2015 16:51,4:51 PM,30,2.8,18,1005,16.1,SSE,9.3,,,,Clear,150
2/11/2015 17:51,5:51 PM,28.3,2.2,19,1004.7,16.1,ESE,7.4,,,,Clear,110
2/11/2015 18:51,6:51 PM,26.7,3.3,22,1004.7,16.1,East,7.4,,,,Clear,100
2/11/2015 19:51,7:51 PM,25,3.3,24,1004.6,16.1,SE,11.1,,,,Clear,140
2/11/2015 20:51,8:51 PM,24.4,3.9,26,1004.5,16.1,SE,9.3,,,,Clear,130
2/11/2015 21:51,9:51 PM,23.3,3.9,28,1004.4,16.1,ESE,13,,,,Clear,110
2/11/2015 22:51,10:51 PM,22.2,4.4,31,1004.2,16.1,East,16.7,,,,Clear,80
2/11/2015 23:51,11:51 PM,21.7,3.3,30,1004.3,16.1,Variable,9.3,,,,Clear,0
3/11/2015 0:51,12:51 AM,22.2,2.8,28,1004.4,16.1,NE,13,,,,Clear,50
3/11/2015 1:51,1:51 AM,22.8,4.4,30,1004.3,16.1,SSE,25.9,,,,Clear,160
3/11/2015 2:51,2:51 AM,20,5,37,1004.4,16.1,NE,13,,,,Clear,50
3/11/2015 3:51,3:51 AM,18.9,5.6,42,1004.5,16.1,SE,16.7,,,,Clear,130
3/11/2015 4:51,4:51 AM,17.8,5.6,45,1005.1,16.1,South,5.6,,,,Clear,170
3/11/2015 5:51,5:51 AM,18.3,5.6,43,1005.2,16.1,ESE,5.6,,,,Partly Cloudy,120
3/11/2015 6:51,6:51 AM,18.3,5.6,43,1005.8,16.1,ESE,11.1,,,,Scattered Clouds,120
3/11/2015 7:51,7:51 AM,20,5.6,39,1006.5,16.1,SE,14.8,,,,Mostly Cloudy,140
3/11/2015 8:51,8:51 AM,21.7,5.6,35,1007,16.1,SE,22.2,,,,Mostly Cloudy,140
3/11/2015 9:51,9:51 AM,24.4,6.1,31,1006.8,16.1,SE,20.4,29.6,,,Mostly Cloudy,140
3/11/2015 10:51,10:51 AM,26.7,6.7,28,1006.3,16.1,SW,22.2,-,,,Partly Cloudy,230
3/11/2015 11:51,11:51 AM,26.7,7.2,29,1005.4,16.1,SSW,24.1,35.2,,,Scattered Clouds,210
3/11/2015 12:51,12:51 PM,28.3,7.8,27,1004,16.1,SSW,20.4,33.3,,,Scattered Clouds,200
3/11/2015 13:17,1:17 PM,26.1,9.4,35,1005.3,16.1,WNW,18.5,29.6,,,Scattered Clouds,290
3/11/2015 13:51,1:51 PM,25.6,10,37,1003.6,16.1,West,24.1,-,,,Scattered Clouds,280
3/11/2015 14:51,2:51 PM,25,8.3,34,1003.8,16.1,West,37,46.3,,,Scattered Clouds,280
3/11/2015 15:51,3:51 PM,23.9,5,29,1004.2,16.1,West,37,46.3,,,Scattered Clouds,270
3/11/2015 16:51,4:51 PM,22.8,4.4,30,1004.6,16.1,West,38.9,-,,,Scattered Clouds,280
3/11/2015 17:51,5:51 PM,21.7,4.4,32,1005.6,16.1,West,29.6,-,,,Mostly Cloudy,260
3/11/2015 18:51,6:51 PM,20.6,0.6,26,1006.5,16.1,WSW,22.2,-,,,Mostly Cloudy,250
3/11/2015 19:51,7:51 PM,20,0.6,27,1007.5,16.1,WSW,14.8,-,,,Mostly Cloudy,250
3/11/2015 20:51,8:51 PM,20,1.1,28,1007.5,16.1,SW,16.7,-,,,Mostly Cloudy,230
3/11/2015 21:51,9:51 PM,19.4,1.1,30,1008.2,16.1,WSW,16.7,-,0,Rain,Light Rain,240
3/11/2015 22:51,10:51 PM,18.3,5,42,1008.3,16.1,ESE,9.3,-,0,Rain,Light Rain,110
3/11/2015 23:51,11:51 PM,17.8,5,43,1008.6,16.1,SE,16.7,-,0,,Overcast,130
4/11/2015 0:51,12:51 AM,16.1,7.2,56,1008.8,16.1,SE,14.8,-,0,,Overcast,130
4/11/2015 1:51,1:51 AM,15.6,9.4,67,1010,16.1,SE,14.8,-,0,,Overcast,140
4/11/2015 2:51,2:51 AM,15,8.9,67,1009.5,16.1,SE,11.1,-,,,Mostly Cloudy,140
4/11/2015 3:51,3:51 AM,15,9.4,69,1009.7,16.1,SSE,9.3,-,0,Rain,Light Rain,160
4/11/2015 4:51,4:51 AM,14.4,9.4,72,1010.1,16.1,ESE,5.6,-,0,,Mostly Cloudy,120
4/11/2015 5:51,5:51 AM,13.9,7.2,64,1010.5,16.1,North,11.1,-,0,Rain,Light Rain,360
4/11/2015 6:51,6:51 AM,13.9,9.4,74,1011.1,16.1,East,11.1,-,0,Rain,Light Rain,100
4/11/2015 7:51,7:51 AM,13.9,11.1,83,1011.7,16.1,SE,11.1,-,0.01,,Mostly Cloudy,130
4/11/2015 8:51,8:51 AM,15,7.8,62,1012.8,16.1,SSE,9.3,-,,,Mostly Cloudy,150
4/11/2015 9:51,9:51 AM,14.4,6.7,60,1013.2,16.1,SSW,9.3,-,0,,Mostly Cloudy,210
4/11/2015 10:51,10:51 AM,16.7,7.8,56,1012.8,16.1,SSE,18.5,-,,,Scattered Clouds,160
4/11/2015 11:51,11:51 AM,18.3,5.6,43,1012.2,16.1,Variable,7.4,-,,,Mostly Cloudy,0
4/11/2015 12:51,12:51 PM,18.3,4.4,40,1011.7,16.1,SSW,20.4,-,,,Mostly Cloudy,210
4/11/2015 13:51,1:51 PM,18.3,4.4,40,1011.2,16.1,South,11.1,-,,,Mostly Cloudy,180
4/11/2015 14:51,2:51 PM,18.9,3.3,36,1011.2,16.1,WNW,24.1,35.2,0,Rain,Light Rain,290
4/11/2015 15:51,3:51 PM,19.4,2.2,32,1011.1,16.1,WSW,14.8,-,0,,Mostly Cloudy,250
4/11/2015 16:51,4:51 PM,19.4,2.2,32,1011.3,16.1,West,20.4,-,,,Mostly Cloudy,270
4/11/2015 17:51,5:51 PM,15.6,6.7,55,1012.4,16.1,NNW,22.2,-,0,Rain,Light Rain,330
4/11/2015 18:51,6:51 PM,14.4,7.2,62,1013.2,16.1,NNW,13,-,0,Rain,Light Rain,340
4/11/2015 19:51,7:51 PM,13.3,7.8,69,1014.3,16.1,North,14.8,-,0.01,,Mostly Cloudy,360
4/11/2015 20:51,8:51 PM,12.8,7.8,72,1015.5,16.1,NNW,11.1,-,0.01,Rain,Light Rain,330
4/11/2015 21:51,9:51 PM,12.8,7.2,69,1016.1,16.1,Variable,5.6,-,0,,Overcast,0
4/11/2015 22:51,10:51 PM,12.2,7.2,72,1016.5,12.9,SE,9.3,-,0.01,Rain,Rain,130
4/11/2015 23:51,11:51 PM,12.2,7.8,75,1016.6,16.1,SSE,5.6,-,0,,Overcast,150
5/11/2015 0:51,12:51 AM,12.8,7.8,72,1016.6,16.1,West,5.6,-,0,,Overcast,280
5/11/2015 1:51,1:51 AM,12.2,8.3,77,1017.1,16.1,North,11.1,-,,,Overcast,360
5/11/2015 2:51,2:51 AM,11.7,8.3,80,1017.7,16.1,NNW,7.4,-,,,Clear,330
5/11/2015 3:51,3:51 AM,11.1,8.9,86,1018,16.1,SSW,5.6,-,,,Clear,200
5/11/2015 4:51,4:51 AM,11.1,7.8,80,1018.8,16.1,North,5.6,-,,,Clear,360
5/11/2015 5:51,5:51 AM,10.6,8.3,86,1019.7,16.1,Calm,Calm,-,,,Clear,0
5/11/2015 6:51,6:51 AM,10,8.3,89,1020.4,16.1,SE,5.6,-,,,Partly Cloudy,140
5/11/2015 7:51,7:51 AM,11.1,7.2,77,1021.2,16.1,East,7.4,-,,,Clear,80
5/11/2015 8:51,8:51 AM,12.8,7.8,72,1022,16.1,East,9.3,-,,,Partly Cloudy,90
5/11/2015 9:51,9:51 AM,13.3,7.8,69,1022.7,16.1,Variable,7.4,-,,,Partly Cloudy,0
5/11/2015 10:51,10:51 AM,13.9,6.1,59,1022.9,16.1,East,9.3,-,,,Scattered Clouds,80
5/11/2015 11:51,11:51 AM,16.1,5.6,50,1022.2,16.1,Calm,Calm,-,,,Scattered Clouds,0
5/11/2015 12:51,12:51 PM,17.2,4.4,43,1021.3,16.1,East,9.3,-,,,Partly Cloudy,90
5/11/2015 13:51,1:51 PM,17.8,2.8,37,1020.4,16.1,Variable,5.6,-,,,Partly Cloudy,0
5/11/2015 14:51,2:51 PM,18.3,1.7,33,1019.8,16.1,Variable,5.6,-,,,Scattered Clouds,0
5/11/2015 15:51,3:51 PM,18.9,1.1,30,1019.2,16.1,NNE,14.8,-,,,Mostly Cloudy,20
5/11/2015 16:51,4:51 PM,18.3,1.7,33,1018.4,16.1,Variable,7.4,-,,,Mostly Cloudy,0
5/11/2015 17:51,5:51 PM,17.8,2.2,35,1018.4,16.1,NNW,7.4,-,,,Scattered Clouds,340
5/11/2015 18:51,6:51 PM,17.8,1.7,34,1018.9,16.1,WNW,13,-,,,Scattered Clouds,290
5/11/2015 19:51,7:51 PM,17.2,1.7,35,1019.2,16.1,WNW,13,-,,,Scattered Clouds,300
5/11/2015 20:51,8:51 PM,13.9,4.4,53,1019.4,16.1,WSW,7.4,-,,,Clear,240
5/11/2015 21:51,9:51 PM,15.6,2.8,42,1019.4,16.1,West,9.3,-,,,Partly Cloudy,280
5/11/2015 22:51,10:51 PM,12.8,4.4,57,1019.7,16.1,West,9.3,-,,,Clear,260
5/11/2015 23:51,11:51 PM,12.2,4.4,59,1019.2,16.1,WSW,7.4,-,,,Clear,240
6/11/2015 0:51,12:51 AM,12.2,3.9,57,1018.7,16.1,WSW,7.4,-,,,Clear,250
6/11/2015 1:51,1:51 AM,10.6,4.4,66,1018.8,16.1,West,5.6,-,,,Clear,260
6/11/2015 2:51,2:51 AM,10,4.4,68,1018.6,16.1,SW,7.4,-,,,Clear,220
6/11/2015 3:51,3:51 AM,10,4.4,68,1018.4,16.1,West,5.6,-,,,Clear,260
6/11/2015 4:51,4:51 AM,10.6,4.4,66,1018.2,16.1,West,9.3,-,,,Clear,270
6/11/2015 5:51,5:51 AM,9.4,4.4,71,1018.3,16.1,SSW,5.6,-,,,Clear,210
6/11/2015 6:51,6:51 AM,10,4.4,68,1018.8,16.1,WSW,7.4,-,,,Partly Cloudy,250
6/11/2015 7:51,7:51 AM,10.6,4.4,66,1019.5,16.1,Calm,Calm,-,,,Clear,0
6/11/2015 8:51,8:51 AM,12.2,4.4,59,1020.1,16.1,Calm,Calm,-,,,Clear,0
6/11/2015 9:51,9:51 AM,15,3.3,46,1019.7,16.1,Calm,Calm,-,,,Clear,0
6/11/2015 10:51,10:51 AM,16.1,2.8,41,1019.4,16.1,West,5.6,-,,,Clear,270
6/11/2015 11:51,11:51 AM,18.9,2.2,33,1018.5,16.1,Variable,5.6,-,,,Clear,0
6/11/2015 12:51,12:51 PM,19.4,0,27,1017.2,16.1,WNW,9.3,-,,,Clear,300
6/11/2015 13:51,1:51 PM,21.1,-3.9,18,1016,16.1,WNW,11.1,-,,,Clear,300
6/11/2015 14:51,2:51 PM,21.7,-4.4,17,1015.5,16.1,Variable,7.4,-,,,Clear,0
6/11/2015 15:51,3:51 PM,22.8,-2.8,18,1015.2,16.1,WNW,16.7,-,,,Clear,290
6/11/2015 16:51,4:51 PM,22.8,-1.7,20,1015.2,16.1,West,14.8,-,,,Clear,260
6/11/2015 17:51,5:51 PM,20.6,-0.6,24,1015.6,16.1,West,16.7,-,,,Clear,260
6/11/2015 18:51,6:51 PM,19.4,1.7,31,1016.1,16.1,West,13,-,,,Clear,260
6/11/2015 19:51,7:51 PM,18.9,1.1,30,1016.4,16.1,West,7.4,-,,,Clear,270
6/11/2015 20:51,8:51 PM,18.9,0,28,1016.6,16.1,WNW,7.4,-,,,Clear,300
6/11/2015 21:51,9:51 PM,16.7,2.2,38,1017,16.1,East,5.6,-,,,Clear,100
6/11/2015 22:51,10:51 PM,15.6,1.7,39,1017.3,16.1,Calm,Calm,-,,,Clear,0
6/11/2015 23:51,11:51 PM,15.6,1.1,38,1017.5,16.1,North,7.4,-,,,Clear,350
7/11/2015 0:51,12:51 AM,13.3,2.2,47,1017.3,16.1,SW,7.4,-,,,Clear,230
7/11/2015 1:51,1:51 AM,12.8,1.7,47,1017.2,16.1,WSW,5.6,-,,,Clear,250
7/11/2015 2:51,2:51 AM,11.7,2.8,55,1017.2,16.1,Calm,Calm,-,,,Clear,0
7/11/2015 3:51,3:51 AM,12.2,1.7,49,1017,16.1,Calm,Calm,-,,,Clear,0
7/11/2015 4:51,4:51 AM,11.7,2.8,55,1017.2,16.1,WNW,5.6,-,,,Clear,290
7/11/2015 5:51,5:51 AM,11.7,2.2,52,1017.3,16.1,Calm,Calm,-,,,Clear,0
7/11/2015 6:51,6:51 AM,10.6,2.2,56,1017.9,16.1,SW,5.6,-,,,Clear,230
7/11/2015 7:51,7:51 AM,12.2,2.2,51,1018.5,16.1,Calm,Calm,-,,,Clear,0
7/11/2015 8:51,8:51 AM,15,0.6,38,1018.7,16.1,West,7.4,-,,,Clear,260
7/11/2015 9:51,9:51 AM,17.8,0,30,1018.6,16.1,West,7.4,-,,,Clear,260
7/11/2015 10:51,10:51 AM,20.6,-1.1,23,1018.2,16.1,Calm,Calm,-,,,Clear,0
7/11/2015 11:51,11:51 AM,22.8,-1.1,20,1017.1,16.1,Calm,Calm,-,,,Clear,0
7/11/2015 12:51,12:51 PM,24.4,-1.7,18,1015.8,16.1,NNE,18.5,-,,,Clear,30
7/11/2015 13:51,1:51 PM,25.6,-1.7,17,1014.6,16.1,East,16.7,-,,,Clear,90
7/11/2015 14:51,2:51 PM,26.1,-1.1,17,1013.9,16.1,Variable,5.6,-,,,Clear,0
7/11/2015 15:51,3:51 PM,26.1,-1.1,17,1013.6,16.1,Calm,Calm,-,,,Partly Cloudy,0
7/11/2015 16:51,4:51 PM,26.7,-0.6,17,1013.4,16.1,Calm,Calm,-,,,Partly Cloudy,0
7/11/2015 17:51,5:51 PM,23.9,1.7,23,1013.4,16.1,SW,7.4,-,,,Partly Cloudy,230
7/11/2015 18:51,6:51 PM,21.7,2.2,28,1013.9,16.1,SW,5.6,-,,,Partly Cloudy,220
7/11/2015 19:51,7:51 PM,22.2,0.6,24,1013.9,16.1,WNW,5.6,-,,,Clear,300
7/11/2015 20:51,8:51 PM,18.3,3.9,39,1014,16.1,SW,7.4,-,,,Clear,230
7/11/2015 21:51,9:51 PM,18.9,2.2,33,1014.1,16.1,Calm,Calm,-,,,Clear,0
7/11/2015 22:51,10:51 PM,17.8,2.2,35,1014,16.1,Calm,Calm,-,,,Clear,0
7/11/2015 23:51,11:51 PM,16.7,3.3,41,1013.8,16.1,ESE,5.6,-,,,Clear,110
8/11/2015 0:51,12:51 AM,16.1,3.9,44,1013.5,16.1,East,7.4,-,,,Clear,100
8/11/2015 1:51,1:51 AM,17.8,1.7,34,1013.4,16.1,ESE,7.4,-,,,Clear,110
8/11/2015 2:51,2:51 AM,16.7,2.2,38,1013.4,16.1,SE,5.6,-,,,Clear,140
8/11/2015 3:51,3:51 AM,16.7,2.2,38,1013.2,16.1,Calm,Calm,-,,,Clear,0
8/11/2015 4:51,4:51 AM,16.7,2.2,38,1013.6,16.1,Calm,Calm,-,,,Clear,0
8/11/2015 5:51,5:51 AM,15.6,3.3,44,1014.1,16.1,East,5.6,-,,,Clear,100
8/11/2015 6:51,6:51 AM,15,3.3,46,1014.4,16.1,SE,5.6,-,,,Clear,130
8/11/2015 7:51,7:51 AM,16.7,3.9,43,1015.1,16.1,Calm,Calm,-,,,Clear,0
8/11/2015 8:51,8:51 AM,19.4,4.4,37,1015.5,16.1,ESE,13,-,,,Clear,120
8/11/2015 9:51,9:51 AM,21.7,3.3,30,1015.3,16.1,South,5.6,-,,,Clear,170
8/11/2015 10:51,10:51 AM,23.9,3.3,26,1015,16.1,South,9.3,-,,,Clear,170
8/11/2015 11:51,11:51 AM,25,3.9,25,1014.1,16.1,SE,7.4,-,,,Clear,130
8/11/2015 12:51,12:51 PM,26.1,3.3,23,1012.8,16.1,Calm,Calm,-,,,Clear,0
8/11/2015 13:51,1:51 PM,27.8,2.2,19,1011.9,16.1,ESE,16.7,-,,,Clear,120
8/11/2015 14:51,2:51 PM,26.7,2.2,20,1011.4,16.1,Variable,5.6,-,,,Clear,0
8/11/2015 15:51,3:51 PM,26.7,2.2,20,1011.1,16.1,Calm,Calm,-,,,Clear,0
8/11/2015 16:51,4:51 PM,27.2,2.8,21,1011,16.1,Calm,Calm,-,,,Clear,0
8/11/2015 17:51,5:51 PM,25,3.9,25,1011.1,16.1,Calm,Calm,-,,,Clear,0
8/11/2015 18:51,6:51 PM,22.8,4.4,30,1011.7,16.1,SW,9.3,-,,,Clear,220
8/11/2015 19:51,7:51 PM,21.1,5,35,1012.2,16.1,WSW,9.3,-,,,Clear,240
8/11/2015 20:51,8:51 PM,20.6,5.6,38,1012.3,16.1,Calm,Calm,-,,,Clear,0
8/11/2015 21:51,9:51 PM,19.4,4.4,37,1012.5,16.1,Calm,Calm,-,,,Clear,0
8/11/2015 22:51,10:51 PM,17.8,6.1,46,1012.6,16.1,West,5.6,-,,,Clear,270
8/11/2015 23:51,11:51 PM,16.7,5.6,48,1012.5,16.1,SW,7.4,-,,,Clear,230
9/11/2015 0:51,12:51 AM,16.7,6.1,50,1012.2,16.1,Calm,Calm,-,,,Clear,0
9/11/2015 1:51,1:51 AM,16.1,6.7,54,1012.1,16.1,East,9.3,-,,,Partly Cloudy,80
9/11/2015 2:51,2:51 AM,15.6,6.1,53,1012.1,16.1,East,5.6,-,,,Clear,100
9/11/2015 3:51,3:51 AM,14.4,5.6,56,1011.9,16.1,East,11.1,-,,,Clear,80
9/11/2015 4:51,4:51 AM,13.9,5,55,1012.1,16.1,East,11.1,-,,,Clear,80
9/11/2015 5:51,5:51 AM,13.3,5.6,60,1012.3,16.1,East,11.1,-,,,Clear,100
9/11/2015 6:51,6:51 AM,13.9,5.6,57,1012.7,16.1,ESE,13,-,,,Partly Cloudy,110
9/11/2015 7:51,7:51 AM,15,5.6,53,1013.3,16.1,East,14.8,-,,,Clear,100
9/11/2015 8:51,8:51 AM,17.2,5,45,1014.2,16.1,East,11.1,-,,,Partly Cloudy,100
9/11/2015 9:51,9:51 AM,19.4,4.4,37,1014.3,16.1,ESE,9.3,-,,,Partly Cloudy,110
9/11/2015 10:51,10:51 AM,21.7,3.3,30,1014,16.1,Variable,9.3,-,,,Partly Cloudy,0
9/11/2015 11:51,11:51 AM,23.3,2.8,26,1013.4,16.1,SSE,9.3,-,,,Partly Cloudy,150
9/11/2015 12:51,12:51 PM,25,3.3,24,1012.1,16.1,Variable,7.4,-,,,Partly Cloudy,0
